settlement_id,name,lon,lat,district,division,pop_2km,n_schools_3km,n_clinics_3km,rwi,elevation_m,seasonal_water_px,flood_prone,place,dl_mbps,split,evidence_tier_REFERENCE_ONLY
S0872,Nalapak,116.7797184,5.9384793,Ranau,West Coast,2005,0,0,0.021,366.0,0,False,village,25.0595,train,measured
S0873,Kinapulidan,116.682421,5.9170408,Ranau,West Coast,3636,0,0,0.028666666666666656,480.0,4,False,village,89.208,train,measured
S0874,Silou,116.673658,5.9288172,Ranau,West Coast,12631,5,3,0.154,480.0,8,True,village,93.152,train,measured
S0875,Torikon,116.8143039,5.7984346,Ranau,West Coast,991,0,0,0.1965,230.0,61,True,village,20.659,train,measured
S0876,Lungkidau,116.8137508,5.768832,Ranau,West Coast,471,0,0,-0.31375,209.0,51,True,village,12.181,train,measured
S0879,Kigiok,116.6766684,5.913365,Ranau,West Coast,3788,0,0,0.028666666666666656,489.0,2,False,village,93.152,train,measured
S0881,Rangko,116.6650711,5.943377,Ranau,West Coast,18873,6,3,0.8025,534.0,0,False,village,97.7085,train,measured
S0882,Kandawayon,116.6495962,5.923018,Ranau,West Coast,4249,2,0,-0.033,649.0,0,False,village,120.758,train,measured
S0883,Kampung Kimolohing,116.6627282,5.9568254,Ranau,West Coast,13717,7,3,0.426,539.0,0,False,hamlet,79.248,train,measured
S0885,Kituntul Baru,116.6798494,5.9273279,Ranau,West Coast,8493,3,0,0.29633333333333334,470.0,6,True,village,79.424,train,measured
S0886,Luanti Baru,116.7695968,5.9452917,Ranau,West Coast,2321,0,0,0.144,342.0,0,False,village,30.261,train,measured
S0887,Rugading,116.6933878,5.89555,Ranau,West Coast,141,0,0,-0.178,608.0,0,False,village,103.689,validate,low_evidence
S0888,Namaus,117.0066397,6.1128722,Ranau,West Coast,84,1,0,-0.19,88.0,58,True,village,161.8735,validate,low_evidence
S0889,Lipoi,116.6844362,5.919847,Ranau,West Coast,3582,0,0,0.1795,465.0,4,False,village,84.7295,train,measured
S0890,Matan,116.6682464,5.9394339,Ranau,West Coast,19099,6,3,0.6523333333333333,520.0,6,True,village,100.794,train,measured
S0891,Puru-Puru,116.6734967,5.9532487,Ranau,West Coast,17670,7,3,0.839,505.0,0,False,village,75.35,train,measured
S0892,Kituntul Lama,116.6877712,5.9324806,Ranau,West Coast,6001,1,0,0.1795,466.0,2,False,village,68.533,train,measured
S0893,Kampung Rapak,116.6774517,5.9598816,Ranau,West Coast,14032,8,3,0.48975,505.0,0,False,hamlet,61.761,train,measured
S0894,Tiang Baru,116.6593729,5.9343748,Ranau,West Coast,14221,6,3,0.4803333333333333,558.0,0,False,village,107.386,train,measured
S0895,Pasir Putih,116.6589887,5.9379386,Ranau,West Coast,16126,6,3,0.4803333333333333,553.0,0,False,village,100.794,train,measured
S0896,Lingkudau,116.6721673,5.9484432,Ranau,West Coast,19313,7,3,0.64,516.0,2,False,village,82.389,train,measured
S0897,Paka 2,116.6684622,5.9474853,Ranau,West Coast,19068,6,3,0.736,533.0,2,False,village,82.571,train,measured
S0898,Kologon,116.6567443,5.9416958,Ranau,West Coast,14854,6,3,0.4195,626.0,0,False,village,113.65,train,measured
S0899,Giman,116.6632738,5.9619833,Ranau,West Coast,12348,8,3,0.5205,651.0,0,False,village,74.2605,train,measured
S0900,Gusi,117.0953603,6.10603,Ranau,West Coast,207,0,0,-0.489,60.0,74,True,village,100.991,train,measured
S0902,Pugi,116.9159277,6.2108327,Ranau,West Coast,0,0,0,-0.357,223.0,0,False,village,151.4915,train,measured
S0903,Manikulau,116.9440347,6.070614,Ranau,West Coast,275,0,0,-0.462,104.0,0,False,village,136.692,train,measured
S0904,Kiwakau,117.0084853,6.116152,Ranau,West Coast,84,1,0,-0.19,86.0,50,True,village,161.8735,validate,low_evidence
S0905,Pamaitan,116.9879866,6.0959129,Ranau,West Coast,378,1,0,-0.37275,98.0,42,True,village,85.282,train,measured
S0906,Tundangon,117.0372115,6.1071192,Ranau,West Coast,0,0,0,-0.509,83.0,72,True,village,109.705,validate,low_evidence
S0907,Karagasan,117.0094102,6.114858,Ranau,West Coast,84,1,0,-0.19,75.0,63,True,village,129.836,validate,low_evidence
S0908,Botung,116.9956752,6.1078613,Ranau,West Coast,84,2,0,-0.19,130.0,92,True,village,129.836,validate,low_evidence
S0909,Lunsiu,116.9742026,6.1041794,Ranau,West Coast,407,1,0,-0.23633333333333337,107.0,82,True,village,85.282,train,measured
S0910,Pinitudahan,116.9682867,6.1001746,Ranau,West Coast,407,1,0,-0.184,114.0,47,True,village,85.282,train,measured
S0912,Puralai,116.9574731,6.06162,Ranau,West Coast,275,0,0,-0.462,170.0,0,False,village,136.692,train,measured
S0914,Meridi,116.9734444,6.0951114,Ranau,West Coast,407,1,0,-0.286,88.0,103,True,village,82.127,train,measured
S0915,Lobou Baru,116.863994,6.126042,Ranau,West Coast,1034,0,0,-0.16833333333333333,160.0,0,False,village,21.818,train,measured
S0916,Paka,116.9409276,6.0582367,Ranau,West Coast,275,0,0,-0.462,105.0,0,False,village,136.692,train,measured
S0917,Pupuan,116.972556,6.0789621,Ranau,West Coast,378,1,0,-0.135,86.0,0,False,village,88.437,train,measured
S0918,Kilanas,116.9474774,6.0739994,Ranau,West Coast,247,0,0,-0.462,117.0,0,False,village,136.692,train,measured
S0919,Tagibang,116.936323,6.2312313,Ranau,West Coast,0,0,0,-0.607,244.0,0,False,village,144.9045,train,measured
S0920,Giring,116.9494928,6.0640973,Ranau,West Coast,275,0,0,-0.462,100.0,0,False,village,136.692,train,measured
S0921,Molinsau,116.9520933,6.163694,Ranau,West Coast,340,0,0,-0.22766666666666668,113.0,0,False,village,46.3835,train,measured
S0922,Kawiyan,116.9433461,6.0642153,Ranau,West Coast,275,0,0,-0.462,94.0,0,False,village,136.692,train,measured
S0924,Linapasan,116.9633332,6.171814,Ranau,West Coast,167,0,0,-0.233,124.0,0,False,village,53.0465,train,measured
S0925,Nawanon,116.9051814,6.2019449,Ranau,West Coast,0,0,0,-0.5125,180.0,0,False,village,161.854,train,measured
S0926,Wayan,116.9494127,6.141252,Ranau,West Coast,266,0,0,-0.136,125.0,112,True,village,77.87,validate,low_evidence
S0927,Mokodou,116.9328793,6.1576467,Ranau,West Coast,296,0,0,-0.2345,123.0,107,True,village,77.87,validate,low_evidence
S0928,Tinutuan,116.8182326,6.1095094,Ranau,West Coast,742,0,0,-0.3545,218.0,27,True,village,156.145,train,measured
S0929,Tanid,116.9462711,6.1617573,Ranau,West Coast,390,0,0,-0.14766666666666667,121.0,63,True,village,46.3835,train,measured
S0930,Daramakan,116.8346982,6.1620568,Ranau,West Coast,0,0,0,-0.31525,177.0,1,False,village,91.889,train,measured
S0931,Timbua B,116.863674,6.1160327,Ranau,West Coast,981,0,0,-0.061,165.0,16,True,village,21.818,train,measured
S0934,Lobou Timbua,116.8496786,6.0977074,Ranau,West Coast,377,0,0,-0.379,172.0,49,True,village,70.192,train,measured
S0936,Lobou Kiyip,116.89535,6.1899187,Ranau,West Coast,0,0,0,-0.431,166.0,0,False,village,171.44,train,measured
S0938,Togop Darat,116.8111433,6.1655933,Ranau,West Coast,308,0,0,-0.44775,199.0,2,False,village,115.142,validate,low_evidence
S0939,Kantas,116.9017807,6.211838,Ranau,West Coast,0,0,0,-0.5125,226.0,0,False,village,161.854,train,measured
S0940,Pinawantai,116.7789947,6.15882,Ranau,West Coast,1202,0,0,-0.4463333333333333,271.0,0,False,village,74.037,train,measured
S0941,Tarawas,116.7986317,6.119726,Ranau,West Coast,1031,0,0,-0.2815,263.0,0,False,village,206.3515,train,measured
S0942,Morungin 1,116.8755335,6.1275936,Ranau,West Coast,455,0,0,-0.1705,147.0,51,True,village,9.791,train,measured
S0943,Monggis,116.7656937,6.20053,Ranau,West Coast,1234,0,0,-0.403,300.0,0,False,village,81.411,validate,low_evidence
S0944,Timbua A,116.8612539,6.1141163,Ranau,West Coast,846,0,0,-0.061,168.0,8,True,village,21.818,train,measured
S0945,Morungin 2,116.8671691,6.133676,Ranau,West Coast,455,0,0,-0.12066666666666669,152.0,40,True,village,13.051,train,measured
S0946,Perancangan,116.7974408,6.0692593,Ranau,West Coast,1155,0,1,-0.18633333333333332,254.0,2,False,village,28.066,train,measured
S0949,Lutut,116.7930835,6.006978,Ranau,West Coast,669,0,0,-0.17266666666666666,255.0,0,False,village,149.4875,train,measured
S0950,Langsat,116.7978462,6.0481787,Ranau,West Coast,311,0,1,-0.5255,225.0,4,False,village,37.197,train,measured
S0951,Takutan,116.7732327,6.0886156,Ranau,West Coast,518,1,0,-0.237,292.0,0,False,village,48.459,validate,low_evidence
S0952,Togis,116.7758169,6.0724026,Ranau,West Coast,1244,1,1,-0.3396666666666666,253.0,4,False,village,28.957,train,measured
S0953,Kirokot,116.8330692,6.0626507,Ranau,West Coast,287,0,0,-0.316,259.0,0,False,village,20.278,train,measured
S0954,Singgaron Baru,116.7983156,6.02306,Ranau,West Coast,443,0,0,-0.3295,245.0,8,True,village,179.188,train,measured
S0955,Waluhu,116.7998473,5.98922,Ranau,West Coast,0,0,0,-0.615,264.0,0,False,village,179.188,train,measured
S0956,Bongkud,116.7563363,6.0214701,Ranau,West Coast,4327,0,0,-0.03,318.0,1,False,village,73.744,train,measured
S0957,Dobut,116.8001574,6.0633286,Ranau,West Coast,1167,0,1,-0.4286666666666667,259.0,3,False,village,29.7345,train,measured
S0958,Lasing,116.6782755,5.9641354,Ranau,West Coast,11751,7,3,0.48975,512.0,0,False,village,52.368,train,measured
S0959,Rondogung Baru,116.7379799,6.016495,Ranau,West Coast,5708,0,0,0.32666666666666666,349.0,14,True,village,63.6895,train,measured
S0960,Nampasan Baru,116.7251583,6.0293568,Ranau,West Coast,766,0,0,-0.009333333333333341,442.0,0,False,village,57.137,train,measured
S0961,Nopung 2,116.7574738,6.044906,Ranau,West Coast,1758,0,0,-0.3425,313.0,0,False,village,51.725,train,measured
S0962,Narawang,116.7805573,6.0064741,Ranau,West Coast,474,0,0,-0.206,271.0,20,True,village,161.3925,train,measured
S0963,Kokob,116.7029234,5.9741689,Ranau,West Coast,472,2,0,-0.036,544.0,0,False,village,24.26,train,measured
S0964,Namaus,116.7599998,6.0185567,Ranau,West Coast,3941,0,0,0.03966666666666666,306.0,1,False,village,76.925,train,measured
S0965,Nopung 1,116.7431299,6.0459598,Ranau,West Coast,1322,0,0,-0.5145,328.0,0,False,village,45.791,validate,low_evidence
S0966,Simpang Poring,116.7371689,6.0247047,Ranau,West Coast,2810,0,0,-0.02366666666666667,334.0,3,False,village,62.32,train,measured
S0967,Tanah Merah,116.6891078,5.9803374,Ranau,West Coast,5397,4,0,0.053333333333333344,541.0,3,False,village,21.91,train,measured
S0968,Lohan Ulu,116.7027903,5.9946501,Ranau,West Coast,5259,4,0,0.14333333333333334,525.0,0,False,village,24.153,train,measured
S0969,Kilimu,116.6819428,5.9799267,Ranau,West Coast,5576,4,0,0.032,584.0,0,False,village,24.151,train,measured
S0970,Kinasaraban Baru,116.7284581,6.0010386,Ranau,West Coast,4697,1,0,0.399,404.0,0,False,village,41.049,train,measured
S0971,Koligan,116.7244884,5.9984402,Ranau,West Coast,4412,2,0,0.3795,425.0,0,False,village,37.538,train,measured
S0972,Sosopon,116.7268438,6.0157129,Ranau,West Coast,3612,1,0,0.306,382.0,5,True,village,55.285,train,measured
S0973,Marakau,116.6861618,5.9497387,Ranau,West Coast,9586,5,3,0.4775,486.0,5,True,village,63.6765,train,measured
S0974,Lohan 1,116.7290995,6.0048282,Ranau,West Coast,4700,1,0,0.306,395.0,2,False,village,46.0475,train,measured
S0975,Minihas,116.7348747,6.0014372,Ranau,West Coast,4781,0,0,0.223,380.0,3,False,village,57.137,train,measured
S0976,Bahab,116.6959888,5.9602901,Ranau,West Coast,3793,2,1,0.12375,500.0,6,True,village,41.77,train,measured
S0977,Silad,116.7445306,6.0029139,Ranau,West Coast,4699,0,0,0.19966666666666666,354.0,9,True,village,65.755,train,measured
S0978,Sinorut,116.6712662,5.9631933,Ranau,West Coast,13370,8,3,0.48975,553.0,0,False,village,69.6555,train,measured
S0979,Tudangan,116.7028808,5.9698134,Ranau,West Coast,461,2,0,-0.036,553.0,0,False,village,21.623,train,measured
S0980,Lukapon,116.6806532,5.9708827,Ranau,West Coast,7619,6,3,0.29466666666666663,546.0,0,False,village,37.7665,train,measured
S0981,Libang,116.6945286,5.958544,Ranau,West Coast,4495,4,1,0.155,503.0,9,True,village,44.8955,train,measured
S0982,Togudon Baru,116.6774701,5.9628827,Ranau,West Coast,12703,8,3,0.48975,516.0,0,False,village,52.368,train,measured
S0983,Kauluan,116.5975738,5.9873179,Ranau,West Coast,3264,0,1,0.276,1288.0,0,False,village,22.025,train,measured
S0984,Kampung Dumpiring Atas,116.5734337,5.9805142,Ranau,West Coast,9576,0,1,0.9766666666666667,1300.0,0,False,hamlet,30.838,train,measured
S0985,Kampung Desa Aman,116.5703944,5.9863327,Ranau,West Coast,9724,0,1,0.9235,1304.0,0,False,hamlet,24.937,train,measured
S0986,Gana-Gana,116.6532332,5.8952062,Ranau,West Coast,91,0,0,-0.2565,470.0,9,True,village,22.418,train,measured
S0987,Suminimpod,116.6426676,5.8869947,Ranau,West Coast,333,1,0,-0.4376666666666667,834.0,0,False,village,18.808,train,measured
S0988,Mumpoit,116.5672761,5.8670441,Ranau,West Coast,662,0,0,0.3865,890.0,0,False,village,36.7275,train,measured
S0989,Kampung Mesilau,116.5971418,6.0127686,Ranau,West Coast,4592,0,0,0.368,1480.0,0,False,hamlet,28.435,train,measured
S0990,Monguwou,116.650652,5.9164702,Ranau,West Coast,2649,0,0,-0.033,580.0,0,False,village,73.619,train,measured
S0991,Kampung Lembah Permai,116.5756531,5.9917774,Ranau,West Coast,9494,0,1,0.916,1221.0,0,False,hamlet,24.926,train,measured
S0992,Kampung Kinasaraban,116.558964,5.9813703,Ranau,West Coast,5826,0,1,1.027,1381.0,0,False,hamlet,30.838,train,measured
S0993,Somuru,116.5955176,5.9610547,Ranau,West Coast,1353,0,0,0.13766666666666666,1145.0,0,False,village,32.626,train,measured
S0994,Kampung Dumpiring Bawah,116.5716004,5.9795071,Ranau,West Coast,9326,0,1,0.9766666666666667,1253.0,0,False,hamlet,29.689,train,measured
S0995,Kampung Cinta Mata,116.5815896,6.0040373,Ranau,West Coast,7197,0,1,0.14566666666666667,1327.0,0,False,hamlet,24.1315,train,measured
S0996,Kampung Sinisian,116.5780289,5.9827035,Ranau,West Coast,10044,0,1,0.7523333333333334,1284.0,0,False,hamlet,30.653,train,measured
S0997,Mohimboyon Lama,116.5742441,5.9490421,Ranau,West Coast,943,0,0,-0.3333333333333333,944.0,0,False,village,47.193,train,measured
S0998,Kampung Nampasan Lama,116.6548254,5.87496,Ranau,West Coast,23,1,0,-0.465,732.0,0,False,hamlet,39.198,train,measured
S1000,Mohimboyon Baru,116.5879609,5.942872,Ranau,West Coast,517,0,0,-0.12775,814.0,0,False,village,40.735,train,measured
S1002,Gondohon,116.5294,5.9726888,Ranau,West Coast,2669,0,0,0.2505,1058.0,0,False,village,34.208,train,measured
S1003,Pinausuk,116.6005266,5.9715748,Ranau,West Coast,1844,0,0,0.23566666666666666,1073.0,0,False,village,28.725,train,measured
S1004,Bundu Tuhan Sokid,116.5288336,5.9855495,Ranau,West Coast,3306,0,0,0.479,1209.0,0,False,village,30.3175,train,measured
S1005,Bundu Tuhan Sibah,116.5296757,5.9767187,Ranau,West Coast,2897,0,0,0.417,1035.0,0,False,village,34.1195,train,measured
S1006,Tinompok,116.5315391,6.0042032,Ranau,West Coast,1847,0,0,0.369,1510.0,0,False,village,30.094,train,measured
S1007,Kampung Kinandusan,116.5822124,5.9655513,Ranau,West Coast,3319,0,1,0.408,1223.0,0,False,hamlet,32.866,train,measured
S1008,Lagkau,116.578317,5.864768,Ranau,West Coast,747,0,0,0.1035,891.0,0,False,village,10.3225,train,measured
S1010,Naradau,116.610333,5.9699241,Ranau,West Coast,859,0,0,0.226,1009.0,0,False,village,27.148,train,measured
S1011,Tungou,116.5484932,5.8686007,Tambunan,Interior,203,0,0,0.086,823.0,0,False,village,50.19,train,measured
S1015,Narambai,116.5993356,5.868776,Ranau,West Coast,248,0,0,-0.4493333333333333,843.0,0,False,village,9.895,validate,low_evidence
S1016,Kopongian,116.6364847,5.884974,Ranau,West Coast,311,1,0,-0.371,932.0,0,False,village,10.7785,train,measured
S1018,Poropot,116.6024693,5.8939654,Ranau,West Coast,239,0,0,-0.06333333333333334,701.0,0,False,village,16.2525,train,measured
S1019,Komburongoh,116.5523936,5.9148989,Ranau,West Coast,1256,1,0,-0.14033333333333334,830.0,0,False,village,18.924,train,measured
S1020,Rondogung,116.5840241,5.8730698,Ranau,West Coast,724,0,0,-0.14425,873.0,0,False,village,10.3225,train,measured
S1021,Kosisingon,116.5708248,5.8880026,Ranau,West Coast,454,0,0,-0.15833333333333333,728.0,0,False,village,22.976,train,measured
S1022,Karanaan,116.5383608,5.9289554,Ranau,West Coast,482,1,0,-0.23433333333333337,746.0,0,False,village,18.924,train,measured
S1023,Soyod,116.5524134,5.9285252,Ranau,West Coast,1154,1,0,-0.16666666666666666,780.0,0,False,village,18.924,train,measured
S1024,Pahu,116.5545268,5.9428587,Ranau,West Coast,813,1,0,-0.0815,1063.0,0,False,village,26.2775,train,measured
S1025,Mogoho,116.5622378,5.9272681,Ranau,West Coast,853,1,0,-0.26925,822.0,0,False,village,20.9925,train,measured
S1026,Maukab,116.5572532,5.898538,Ranau,West Coast,1342,1,0,-0.2843333333333333,950.0,0,False,village,22.3385,train,measured
S1027,Pangasaan,116.6025198,5.923704,Ranau,West Coast,210,0,0,0.07825,913.0,0,False,village,32.588,train,measured
S1028,Tudan,116.4894282,5.9358347,Ranau,West Coast,433,0,0,-0.4025,1277.0,0,False,village,7.246,train,measured
S1029,Kiwawoi,116.5957405,5.9051146,Ranau,West Coast,379,0,0,-0.14066666666666666,687.0,0,False,village,21.2995,train,measured
S1030,Piasau,116.5389621,5.9197567,Ranau,West Coast,994,1,0,-0.1925,1003.0,0,False,village,18.346,train,measured
S1031,Sosondoton,116.5094692,5.9339827,Ranau,West Coast,184,0,0,-0.5463333333333333,1123.0,0,False,village,7.246,train,measured
S1032,Ratau,116.5201453,5.9432846,Ranau,West Coast,251,0,0,-0.29625,945.0,0,False,village,26.195,validate,low_evidence
S1033,Nagaya,116.4979724,5.9200367,Ranau,West Coast,198,0,0,-0.36575,1164.0,0,False,village,5.087,train,measured
S1034,Sumalang,116.5573592,5.9048187,Ranau,West Coast,1425,1,0,-0.289,1041.0,0,False,village,29.643,train,measured
S1035,Sarapong,116.6376991,5.9159618,Ranau,West Coast,159,0,0,-0.207,605.0,0,False,village,10.253,train,measured
S1036,Noluoh,116.6076652,5.9124034,Ranau,West Coast,236,0,0,0.072,768.0,0,False,village,23.6335,train,measured
S1037,Liposu Baru,116.6325077,5.9781873,Ranau,West Coast,497,0,0,-0.268,932.0,0,False,village,8.783,train,measured
S1038,Waang,116.6017936,5.9222387,Ranau,West Coast,210,0,0,0.07825,893.0,0,False,village,25.835,train,measured
S1039,Tambiau,116.6212631,5.9216559,Ranau,West Coast,135,0,0,-0.0605,752.0,0,False,village,25.835,train,measured
S1040,Liposu Lama,116.6271793,5.9776888,Ranau,West Coast,562,0,0,-0.268,900.0,0,False,village,8.596,train,measured
S1041,Ruhukon,116.6317392,5.9616214,Ranau,West Coast,1096,0,0,-0.0255,802.0,0,False,village,19.999,train,measured
S1042,Batu 5,116.6312945,5.9490482,Ranau,West Coast,1031,0,0,0.09525,789.0,0,False,village,19.259,train,measured
S1043,Purak Pogis,116.6275559,5.9360702,Ranau,West Coast,865,0,0,0.048,674.0,0,False,village,26.504,train,measured
S1044,Koporingan Lama,116.6218703,5.9398281,Ranau,West Coast,865,0,0,0.048,791.0,0,False,village,24.5965,train,measured
S1045,Tinatasan,116.500596,5.9494673,Ranau,West Coast,257,0,0,-0.5463333333333333,1074.0,0,False,village,6.1665,validate,low_evidence
S1046,Koporingan Baru,116.6217402,5.9431707,Ranau,West Coast,867,0,0,0.154,844.0,0,False,village,22.902,train,measured
S1047,Tamalang,116.6315073,5.967166,Ranau,West Coast,540,0,0,-0.0255,808.0,0,False,village,19.999,train,measured
S1048,Paka 1,116.6394034,5.9577252,Ranau,West Coast,1030,3,2,-0.010666666666666677,660.0,0,False,village,19.999,train,measured
S1049,Kibbas,116.6327509,5.945148,Ranau,West Coast,1011,1,0,0.09525,800.0,0,False,village,21.4505,train,measured
S1050,Pulutan,116.5420322,5.9480847,Ranau,West Coast,1205,0,0,-0.107,1117.0,0,False,village,26.2775,train,measured
S1052,Toboh Lama,116.5001558,5.9462983,Ranau,West Coast,315,0,0,-0.5463333333333333,1026.0,0,False,village,6.1665,validate,low_evidence
S1053,Togudon Lama,116.5351745,5.9458883,Ranau,West Coast,1117,0,0,-0.11466666666666665,1154.0,0,False,village,26.2775,train,measured
S1054,Himbaan,116.5476671,5.9577048,Ranau,West Coast,1053,0,0,0.36766666666666675,1252.0,0,False,village,34.031,train,measured
S1055,Binanding,116.424063,4.502049,Nabawan,Interior,0,1,1,-0.044,162.0,80,True,village,7.898,validate,low_evidence
S1059,Piowou,116.3081253,4.5261095,Nabawan,Interior,0,1,1,,168.0,13,True,village,43.784,validate,low_evidence
S1060,Kampung Muhibbah,116.1423074,5.3309455,Keningau,Interior,21025,12,0,0.64375,296.0,0,False,hamlet,153.3985,train,measured
S1064,Tulir,116.2857169,4.5600478,Nabawan,Interior,0,1,0,,178.0,10,True,village,48.119,validate,low_evidence
S1066,Kampung Tuarid Taud,116.181591,5.3458817,Keningau,Interior,11763,7,2,0.678,271.0,23,True,hamlet,99.213,train,measured
S1067,Kampung Toboh Baru,116.186841,5.3697845,Keningau,Interior,11181,3,2,0.555,301.0,1,False,hamlet,100.244,train,measured
S1068,Kampung Bakiau,116.1502831,5.3176349,Keningau,Interior,17720,9,0,0.733,260.0,61,True,hamlet,136.223,train,measured
S1069,Kampung Baginda,116.205764,5.3781368,Keningau,Interior,10982,2,1,0.154,294.0,132,True,hamlet,53.078,train,measured
S1070,Kampung Awas Awas,116.2108103,5.4027902,Keningau,Interior,10552,2,0,0.16125,306.0,0,False,hamlet,33.309,train,measured
S1071,Kampung Banjar,116.139442,5.3129571,Keningau,Interior,11297,6,0,0.5843333333333334,262.0,63,True,hamlet,103.1,train,measured
S1072,Kampung Baitah,116.2019406,5.3003001,Keningau,Interior,164,0,0,-0.223,330.0,0,False,hamlet,72.2335,train,measured
S1073,Kampung Tiulon,116.3860528,5.1234242,Keningau,Interior,908,0,0,-0.0365,379.0,0,False,hamlet,85.283,validate,low_evidence
S1074,Kampung Babason,116.2829209,5.1381847,Keningau,Interior,1923,0,0,-0.0085,355.0,0,False,hamlet,52.024,train,measured
S1076,Skim Bumburing,116.2331743,5.4127509,Keningau,Interior,2486,2,0,0.413,311.0,263,True,village,27.598,train,measured
S1078,Kampung Tigot,116.1956928,5.3655019,Keningau,Interior,8063,2,1,0.58,288.0,191,True,hamlet,87.4265,train,measured
S1079,Kampung Tetiku Pamalan,116.1685997,5.3832728,Keningau,Interior,10201,3,1,0.6403333333333333,324.0,1,False,hamlet,82.8005,train,measured
S1080,Kampung Toboh Laut,116.186148,5.3493578,Keningau,Interior,8380,5,2,0.678,278.0,0,False,hamlet,84.715,train,measured
S1081,Kampung Samalang,116.1512737,5.3700486,Keningau,Interior,11677,4,1,0.717,366.0,2,False,hamlet,104.14,train,measured
S1083,Kampung Tanah Merah,116.1526828,5.3975112,Keningau,Interior,1329,0,0,-0.01075,401.0,0,False,hamlet,63.041,train,measured
S1091,Liu,117.0956768,6.9036909,Pitas,Kudat,429,0,0,-0.407,11.0,0,False,village,42.4025,train,measured
S1092,Polod 1,117.1804086,6.7793551,Pitas,Kudat,429,0,0,-0.355,16.0,0,False,village,47.566,validate,low_evidence
S1093,Kapok,117.1101539,6.9152911,Pitas,Kudat,0,0,0,-0.4195,11.0,0,False,village,33.309,train,measured
S1094,Polod 2,117.1779827,6.7857478,Pitas,Kudat,0,0,0,-0.2045,20.0,0,False,village,47.566,validate,low_evidence
S1097,Liu Darat,117.0938266,6.9042192,Pitas,Kudat,429,0,0,-0.407,29.0,0,False,village,42.4025,train,measured
S1102,Bolouh,117.1625517,6.8333174,Pitas,Kudat,1664,1,0,0.149,15.0,0,False,village,46.396,train,measured
S1103,Ungkup,117.1323231,6.8362972,Pitas,Kudat,0,0,0,-0.168,9.0,0,False,village,45.963,validate,low_evidence
S1106,Mangkapon Radap,117.1860354,6.763685,Pitas,Kudat,429,0,0,-0.4116666666666666,13.0,0,False,village,58.232,validate,low_evidence
S1110,Maringgan,117.1951715,6.945283,Pitas,Kudat,141,0,0,-0.446,15.0,0,False,village,128.643,validate,low_evidence
S1114,Mangkapon Darat,117.1809015,6.7677394,Pitas,Kudat,429,0,0,-0.355,30.0,0,False,village,47.566,validate,low_evidence
S1115,Bawing,117.1150191,6.9391582,Pitas,Kudat,78,0,0,-0.042,5.0,13,True,village,95.123,validate,low_evidence
S1116,Kodong,117.0945086,6.8921416,Pitas,Kudat,429,0,0,-0.501,19.0,0,False,village,68.1605,validate,low_evidence
S1117,Jambu,117.0976262,6.8692151,Pitas,Kudat,0,0,0,-0.412,47.0,0,False,village,14.9,validate,low_evidence
S1118,Gumpa,117.108642,6.8584471,Pitas,Kudat,0,0,0,-0.36,21.0,0,False,village,14.9,validate,low_evidence
S1119,Pungitan Polod,117.179138,6.7816121,Pitas,Kudat,368,0,0,-0.284,19.0,0,False,village,47.566,validate,low_evidence
S1120,Lukan,117.1725364,6.7771882,Pitas,Kudat,306,0,0,-0.284,16.0,0,False,village,47.566,validate,low_evidence
S1121,Mangkapon Laut,117.1866501,6.7660043,Pitas,Kudat,429,0,0,-0.4116666666666666,13.0,0,False,village,86.04,validate,low_evidence
S1122,Lumat,115.7447944,5.4027212,Beaufort,Interior,3227,0,0,0.183,14.0,9,True,village,32.098,train,measured
S1127,Kinarut,116.0431553,5.8244279,Papar,West Coast,19199,3,0,1.1475,10.0,0,False,town,190.7475,train,measured
S1128,Kampung Mapat,117.2958457,6.5922825,Beluran,Sandakan,0,0,0,-0.4625,19.0,0,False,hamlet,193.5095,validate,low_evidence
S1130,Kampung Maidan,117.3195892,6.5793823,Beluran,Sandakan,0,0,0,-0.7005,17.0,0,False,hamlet,164.434,validate,low_evidence
S1133,Kampung Kaung Lapai,116.4384247,6.0807034,Tuaran,West Coast,156,1,0,0.145,794.0,0,False,village,12.257,validate,low_evidence
S1135,Wallace Bay,117.6629814,4.2441691,Tawau,Tawau,0,0,0,,22.0,29,True,village,92.392,validate,low_evidence
S1136,Solibog,116.3369158,5.6235719,Tambunan,Interior,4281,2,2,-0.12233333333333336,520.0,7,True,village,41.6815,train,measured
S1137,Nupakan,116.4716169,5.6435725,Tambunan,Interior,124,0,0,-0.3425,876.0,0,False,village,10.528,validate,low_evidence
S1138,Lalapakon,116.3473513,5.6357365,Tambunan,Interior,4341,3,2,0.35775,531.0,0,False,village,37.879,train,measured
S1139,Kampung Air,116.0731772,5.9779635,KotaKinabalu,West Coast,43737,16,14,1.0655,12.0,238,True,village,210.1005,train,measured
S1140,Likas,116.1023998,5.9876497,KotaKinabalu,West Coast,49988,22,6,0.9863333333333334,9.0,125,True,village,222.048,train,measured
S1141,Serudong Laut,117.4338135,4.2530081,Tawau,Tawau,66,0,0,-0.4905,6.0,53,True,village,72.805,train,measured
S1142,Kampung Penampang Proper,116.1044142,5.9053514,Penampang,West Coast,39846,3,0,0.91075,14.0,2,False,village,230.071,train,measured
S1143,Sembulan,116.0672468,5.9583428,KotaKinabalu,West Coast,68654,19,19,1.0816666666666668,6.0,22,True,village,224.4295,train,measured
